"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"JUN.6",1.14073438659253e-09,0.567497798601942,0.743,0.456,2.72875072616799e-05,"14","JUN"
"FCN1.12",1.20219982110373e-09,0.448479786142393,0.991,0.823,2.87578219206224e-05,"14","FCN1"
"ANXA1.9",1.88546191601579e-09,0.416377767744325,0.927,0.69,4.51021344930137e-05,"14","ANXA1"
"NCF2.8",2.51068353565031e-09,0.403668509653805,0.917,0.773,6.00580608562912e-05,"14","NCF2"
"TSPO.7",1.09499554615914e-08,0.384951227633147,0.853,0.627,0.000261933884596728,"14","TSPO"
"RTN3.1",3.40680951534828e-08,0.34537133166305,0.615,0.388,0.000814942904166462,"14","RTN3"
"PKM.7",3.87166827288319e-08,0.371478759891131,0.872,0.638,0.000926141767556388,"14","PKM"
"METTL9.2",4.83555295678255e-08,0.306965757851938,0.569,0.318,0.00115671262279195,"14","METTL9"
"FPR1.2",5.60253435552184e-08,0.347893526432878,0.596,0.362,0.00134018224318438,"14","FPR1"
"GRN.9",6.78656887493055e-08,0.35938800016313,0.881,0.698,0.00162341514057214,"14","GRN"
"SRGN.6",1.00754126180721e-07,0.347345082724985,0.963,0.806,0.00241013945236902,"14","SRGN"
"HLA-DRB1.9",1.32749050619696e-07,-0.711115821437994,0.817,0.864,0.00317549003987375,"14","HLA-DRB1"
"TKT.6",1.9335555339702e-07,0.370479076233814,0.945,0.836,0.00462525819281011,"14","TKT"
"TXNIP.6",2.17610743664644e-07,-0.460836695631402,0.917,0.942,0.00520546659920196,"14","TXNIP"
"HLA-DPB1.9",2.95450306640857e-07,-0.800297520435856,0.477,0.684,0.00706746678515595,"14","HLA-DPB1"
"RPS19.10",3.100901477863e-07,-0.523149075396104,0.697,0.783,0.00741766642519607,"14","RPS19"
"CD93.1",3.11229869568816e-07,0.396923980948733,0.642,0.42,0.00744492970995564,"14","CD93"
"NAP1L1.11",3.53344686305597e-07,-0.66429100627753,0.468,0.627,0.0084523582411162,"14","NAP1L1"
"ALDH2.4",6.87137360582798e-07,0.400378849989675,0.615,0.418,0.0164370128025011,"14","ALDH2"
"CD36.5",9.14919510796509e-07,0.316717255787164,0.624,0.386,0.0218857896177633,"14","CD36"
"PTAFR.4",1.22847269978602e-06,0.34468382181141,0.578,0.372,0.0293862954515815,"14","PTAFR"
"USP15.2",1.34767316570062e-06,0.370930742318279,0.651,0.454,0.0322376897967245,"14","USP15"
"LYZ.11",1.68477700793654e-06,0.274606919655977,1,0.824,0.04030155080685,"14","LYZ"
"GPX1.8",1.92379318460186e-06,0.308466745497875,0.771,0.553,0.0460190567688612,"14","GPX1"
"MT-RNR2.1",2.05712220455973e-06,0.287708691220036,1,1,0.0492084202552733,"14","MT-RNR2"
"MCL1.1",2.95325956256679e-06,0.318810399143865,0.89,0.747,0.0706449219961602,"14","MCL1"
"TNFRSF1B.11",4.15610515028258e-06,-0.473151114233288,0.844,0.846,0.0994181912999097,"14","TNFRSF1B"
"SELL.3",7.59577100876789e-06,0.301138413680923,0.615,0.393,0.181698438300737,"14","SELL"
"PTPRE",8.47930313985684e-06,0.273547222398144,0.578,0.371,0.202833410408516,"14","PTPRE"
"CCNL1.3",1.01985557963522e-05,0.294647593383147,0.716,0.528,0.243959653204541,"14","CCNL1"
"JMJD1C",1.0254927756427e-05,0.322373475520959,0.596,0.4,0.24530812686149,"14","JMJD1C"
"GAPDH.2",1.13531949614681e-05,0.266375362392833,0.624,0.434,0.271579776673279,"14","GAPDH"
"AMICA1.8",1.29279424090868e-05,0.255986565876775,0.835,0.622,0.309249310367766,"14","AMICA1"
"CD74.9",1.34616565283474e-05,-0.577730389349337,0.917,0.942,0.322016285814598,"14","CD74"
"CRTAP.3",1.76713405080095e-05,0.28684308763448,0.532,0.339,0.422716136292094,"14","CRTAP"
"CTSH.2",1.77474456158926e-05,0.252241076200818,0.624,0.417,0.424536646577766,"14","CTSH"
"KLF6.1",2.35675100930899e-05,0.332357746886848,0.936,0.821,0.563758408936804,"14","KLF6"
"IL17RA.6",2.58574685808443e-05,0.274802015618354,0.679,0.5,0.618536505922377,"14","IL17RA"
"HLA-DRA.9",3.13704133872424e-05,-0.670165467976921,0.78,0.858,0.750411658636225,"14","HLA-DRA"
"AP1S2.6",5.32094818767824e-05,0.259762616154213,0.697,0.505,1,"14","AP1S2"
"RPS5.2",5.77070645573637e-05,-0.374861413707784,0.459,0.638,1,"14","RPS5"
"CSF1R.11",8.45260046984707e-05,-0.50515427365076,0.468,0.577,1,"14","CSF1R"
"GLIPR2.1",8.56388534917119e-05,0.265101662415037,0.532,0.36,1,"14","GLIPR2"
"LRRK2.2",0.000101074516392565,0.304808099044371,0.624,0.459,1,"14","LRRK2"
"EEF1A1.1",0.000130904492159582,-0.266800642074912,0.991,0.985,1,"14","EEF1A1"
"HLA-DRB5.7",0.000195145257579123,-0.418135543544728,0.339,0.509,1,"14","HLA-DRB5"
"ROCK1",0.00024507612585711,0.265482163004344,0.578,0.42,1,"14","ROCK1"
"RPLP1.8",0.000269159673941831,0.306464153981589,0.917,0.801,1,"14","RPLP1"
"COTL1.7",0.000331201351797349,-0.306448295420609,0.872,0.897,1,"14","COTL1"
"GAS7.1",0.000342061490092549,0.311140054651895,0.514,0.378,1,"14","GAS7"
"CTSB.7",0.00041644138342485,0.259967536590637,0.872,0.748,1,"14","CTSB"
"VASP.7",0.000454789583875563,-0.313482366363157,0.413,0.549,1,"14","VASP"
"OGFRL1.5",0.000456246318237797,0.29133193736725,0.651,0.507,1,"14","OGFRL1"
"MTRNR2L12",0.000507817323882474,0.285139643852833,0.881,0.846,1,"14","MTRNR2L12"
"TGFBI.6",0.00052286347032015,0.282801951142882,0.697,0.575,1,"14","TGFBI"
"PPP1R15A.7",0.000736196338304602,0.303024589652066,0.725,0.586,1,"14","PPP1R15A"
"PTPRC.10",0.000915335423338999,-0.308159742153844,0.899,0.926,1,"14","PTPRC"
"MTRNR2L8",0.001748646175698,0.286619256561158,0.963,0.938,1,"14","MTRNR2L8"
"LYN.12",0.00188852421040089,-0.411705722325597,0.651,0.708,1,"14","LYN"
"NDRG2",6.76053897184995e-95,0.678753456421347,0.562,0.025,1.61718852745623e-90,"15","NDRG2"
"CD1C",1.15026003366545e-66,1.4355470359978,0.688,0.061,2.75153702653113e-62,"15","CD1C"
"HLA-DQA2",1.37736882581243e-62,0.939789076129143,0.667,0.06,3.29480396822591e-58,"15","HLA-DQA2"
"HLA-DOA",3.0208497621504e-53,0.937215132465316,0.646,0.067,7.22617471603997e-49,"15","HLA-DOA"
"FCER1A",1.81205290484802e-49,1.4188686880889,0.604,0.063,4.33461175368695e-45,"15","FCER1A"
"HLA-DQB2",4.51004333736572e-48,0.883848202942655,0.646,0.075,1.07884746673125e-43,"15","HLA-DQB2"
"FLT3",6.43874150273484e-47,0.89366042690634,0.562,0.057,1.5402113548692e-42,"15","FLT3"
"HLA-DQA1",8.57518779317696e-41,1.86379406299595,0.917,0.233,2.05127067200586e-36,"15","HLA-DQA1"
"CIITA",4.69102008761666e-31,0.939574405339238,0.729,0.15,1.12213891515878e-26,"15","CIITA"
"HLA-DPB1.10",2.6468162162794e-30,2.47450211428108,0.979,0.672,6.33144907096196e-26,"15","HLA-DPB1"
"HLA-DRA.10",9.22162749896389e-30,2.16622326489449,1,0.853,2.20590551402715e-25,"15","HLA-DRA"
"CD74.10",2.03485185793927e-29,2.02010482978487,1,0.94,4.86756912937653e-25,"15","CD74"
"HLA-DPA1.10",3.70844541844214e-29,2.21361175337481,1,0.715,8.87097228545544e-25,"15","HLA-DPA1"
"HLA-DRB1.10",6.47896613271683e-28,1.92297594313359,1,0.86,1.54983348860719e-23,"15","HLA-DRB1"
"HLA-DQB1.3",2.62248905885672e-24,1.36427060767708,0.917,0.407,6.27325607769115e-20,"15","HLA-DQB1"
"CTSS.5",4.65085412851603e-24,-1.6628470736012,0.875,0.989,1.11253081608232e-19,"15","CTSS"
"CST3.4",5.93018916953828e-24,1.3680714812419,1,0.818,1.41856055124525e-19,"15","CST3"
"PSAP.8",1.2469838671306e-23,-1.34303586313337,1,0.998,2.98291010856311e-19,"15","PSAP"
"BASP1",1.91933572847717e-23,0.738890471090698,0.688,0.159,4.59124299609023e-19,"15","BASP1"
"HLA-DMB.2",4.93869196514675e-22,0.963024318814921,0.917,0.366,1.18138450498276e-17,"15","HLA-DMB"
"FTL.5",4.84970323983456e-21,-1.44911351026961,0.854,0.977,1.16009751200083e-16,"15","FTL"
"SAMHD1.3",3.77651101048634e-20,1.23383572343656,1,0.855,9.03379198818438e-16,"15","SAMHD1"
"RPS11.2",2.5881537174306e-19,0.92232202798589,1,0.943,6.19112250746573e-15,"15","RPS11"
"WDFY4",8.99697581427087e-19,1.20816558033195,0.562,0.135,2.15216658453173e-14,"15","WDFY4"
"RPS18.3",2.51722521257839e-18,1.00803352624742,1,0.76,6.02145443100878e-14,"15","RPS18"
"RPS6.1",6.93038216135542e-18,0.882701563575238,1,0.942,1.65781671681783e-13,"15","RPS6"
"CCDC6",1.25590511279019e-17,0.562789309282836,0.521,0.118,3.00425062030542e-13,"15","CCDC6"
"HLA-DRB5.8",1.67778818114264e-17,1.47953028875063,0.896,0.498,4.01343710811131e-13,"15","HLA-DRB5"
"HLA-DMA.2",2.26351610529447e-15,0.743042584776326,0.812,0.346,5.4145568754749e-11,"15","HLA-DMA"
"RPL13A",3.5005198732007e-15,0.820785740696345,1,0.849,8.37359358868339e-11,"15","RPL13A"
"CPVL.7",5.11356557128277e-15,1.06328244746294,0.917,0.523,1.22321602030655e-10,"15","CPVL"
"RPS8",6.69591468303915e-15,0.769341453764292,1,0.789,1.60172975132979e-10,"15","RPS8"
"ARL4C",1.11499545423808e-14,0.630494916329452,0.583,0.163,2.66718062608291e-10,"15","ARL4C"
"CYBB.4",1.31430816638697e-14,-1.19638129332212,0.458,0.887,3.14395656481427e-10,"15","CYBB"
"S100A8.13",1.5830237349478e-14,-2.42194586862102,0.062,0.667,3.78675107636862e-10,"15","S100A8"
"SERPINA1.8",2.02739738067059e-14,-1.1103186944237,0.125,0.697,4.84973727430212e-10,"15","SERPINA1"
"RPL27A.1",2.40137421490254e-14,0.763590479747434,0.979,0.784,5.74432725946836e-10,"15","RPL27A"
"S100A9.11",2.91511366967958e-14,-2.50289800977623,0.25,0.771,6.97324340924053e-10,"15","S100A9"
"RPL19",4.1000590233331e-14,0.740416375580279,1,0.877,9.80775118971511e-10,"15","RPL19"
"TNFRSF1B.12",4.13491326535876e-14,-1.18277442759684,0.458,0.852,9.89112602206469e-10,"15","TNFRSF1B"
"RPLP0.6",9.50318483024277e-14,0.872229911533172,0.938,0.727,2.27325684324237e-09,"15","RPLP0"
"TBC1D9",1.6291585317631e-13,0.62263491722718,0.542,0.164,3.89711012383051e-09,"15","TBC1D9"
"TMSB10.3",1.7962997754561e-13,0.757406574995391,1,0.954,4.29692869286855e-09,"15","TMSB10"
"RPS5.3",3.05309746195007e-13,0.867215614028531,0.917,0.628,7.30331443873076e-09,"15","RPS5"
"EIF3L",3.33923635222149e-13,0.734519459321687,0.896,0.489,7.98778727814903e-09,"15","EIF3L"
"RPS23",3.64329458245398e-13,0.859905460038946,0.938,0.659,8.71512497068817e-09,"15","RPS23"
"RPL18A",3.69394080561213e-13,0.809907674815478,0.938,0.649,8.83627580110477e-09,"15","RPL18A"
"FCN1.13",5.98781257814934e-13,-1.39058952875872,0.417,0.835,1.4323446468191e-08,"15","FCN1"
"RPL18",8.09188857265294e-13,0.682482685524195,0.979,0.851,1.93566066546431e-08,"15","RPL18"
"RPS2",9.44494859259265e-13,0.727860269767794,1,0.922,2.25932615283409e-08,"15","RPS2"
"MLEC",1.28379023617841e-12,0.476319393705515,0.542,0.162,3.07095462396238e-08,"15","MLEC"
"RPL4",1.38478806347576e-12,0.665685554593137,0.979,0.908,3.31255152664037e-08,"15","RPL4"
"RPL10A",1.51560757043091e-12,0.658844615308104,0.979,0.639,3.62548486922779e-08,"15","RPL10A"
"RPS14",1.91241744083404e-12,0.644362804874052,1,0.926,4.5746937602191e-08,"15","RPS14"
"DUSP6.4",1.94066977206302e-12,-1.06062234816136,0.083,0.636,4.64227616175194e-08,"15","DUSP6"
"SNHG5",2.50110778406048e-12,0.663674168549373,0.792,0.365,5.98289993025109e-08,"15","SNHG5"
"RPL31.2",2.8504004228151e-12,0.703169327890963,0.979,0.835,6.81844285141601e-08,"15","RPL31"
"EEF1B2",4.67449899508106e-12,0.669326877290843,0.792,0.373,1.11818690461334e-07,"15","EEF1B2"
"MALAT1.7",4.85448487330222e-12,-1.01810675468931,1,0.999,1.16124132654262e-07,"15","MALAT1"
"ACTG1",5.59569483353581e-12,0.722979203831089,1,0.908,1.3385461611301e-07,"15","ACTG1"
"RPL3.1",1.12908849237779e-11,0.66197112654008,1,0.891,2.70089258261691e-07,"15","RPL3"
"VCAN.13",1.57557563111869e-11,-2.04388245677355,0.271,0.692,3.76893446719903e-07,"15","VCAN"
"RPSA",2.12713069369257e-11,0.561714664108105,0.771,0.346,5.08830933238199e-07,"15","RPSA"
"HLA-E.8",2.56571701405319e-11,-0.827138951245451,0.938,0.98,6.13745166931663e-07,"15","HLA-E"
"RPS29",3.32301069699807e-11,0.567452311228166,0.896,0.475,7.94897388828908e-07,"15","RPS29"
"CFD.4",4.46860837847217e-11,-0.853066276233347,0.042,0.547,1.06893581021433e-06,"15","CFD"
"RPS16.2",9.3239616102531e-11,0.642257255905196,0.958,0.75,2.23038485678864e-06,"15","RPS16"
"KIAA1598",1.71346468845541e-10,0.58689003442272,0.521,0.178,4.09877888125418e-06,"15","KIAA1598"
"RPS3A.1",1.75852856579753e-10,0.609711811991695,0.938,0.654,4.20657618224427e-06,"15","RPS3A"
"CD14.12",2.31967637706346e-10,-1.07923923703641,0.042,0.527,5.5488978615735e-06,"15","CD14"
"ASAH1.2",3.37208475783091e-10,-0.75449418057124,0.104,0.585,8.06636394920733e-06,"15","ASAH1"
"RPL37A.1",3.38860211133947e-10,0.596588466149404,0.896,0.623,8.10587511053515e-06,"15","RPL37A"
"LILRB2.6",3.95923850110744e-10,-0.829680433090733,0.146,0.604,9.47089441849912e-06,"15","LILRB2"
"RPSAP58.1",6.35759983228686e-10,0.56208601418503,0.812,0.433,1.52080145588134e-05,"15","RPSAP58"
"RPL22.1",7.62763432312256e-10,0.591769553170339,0.896,0.55,1.82460640643415e-05,"15","RPL22"
"HSPA8.1",1.62164850484813e-09,0.590587864339884,0.812,0.481,3.87914538844722e-05,"15","HSPA8"
"ACTB.4",1.8334024165553e-09,0.665004838254998,0.979,0.966,4.38568192064193e-05,"15","ACTB"
"TMSB4X.3",1.99772070111638e-09,0.514758625617311,1,0.979,4.7787476891405e-05,"15","TMSB4X"
"RPL13.2",2.00602475681459e-09,0.576171200787457,1,0.861,4.79861182077617e-05,"15","RPL13"
"LYZ.12",3.06386491656486e-09,0.662100103748901,1,0.828,7.3290712669148e-05,"15","LYZ"
"RPS12",3.24941861134255e-09,0.515589726579009,0.979,0.791,7.7729342601925e-05,"15","RPS12"
"RPS13.5",4.9237560065753e-09,0.631374766791339,0.938,0.793,0.000117781167433288,"15","RPS13"
"BIN2.5",5.14491952872162e-09,-0.745253408672263,0.083,0.53,0.00012307162004655,"15","BIN2"
"RPS3.1",6.78061055614405e-09,0.576019944911254,0.979,0.809,0.000162198985113522,"15","RPS3"
"ATP5B",7.36006227829814e-09,0.486712952531669,0.896,0.524,0.00017606004975917,"15","ATP5B"
"EEF1A1.2",1.20610709616287e-08,0.467602430745741,1,0.985,0.000288512878473121,"15","EEF1A1"
"ATP5A1",1.33384185985355e-08,0.522081199575201,0.771,0.449,0.000319068311295567,"15","ATP5A1"
"RPL11",1.59252073085187e-08,0.494086871001107,1,0.863,0.000380946884027075,"15","RPL11"
"RPL10",1.78577380431249e-08,0.5424750474197,0.896,0.615,0.00042717495172959,"15","RPL10"
"SFT2D2",1.8788679852116e-08,0.514128783676076,0.604,0.276,0.000449444010742466,"15","SFT2D2"
"GSTP1.6",3.4822488489734e-08,0.570398842843961,0.917,0.644,0.000832988747162926,"15","GSTP1"
"RPS7",4.46822208041707e-08,0.573761319490408,0.771,0.436,0.00106884340385657,"15","RPS7"
"PEA15.1",4.96805868476182e-08,0.480013999558813,0.604,0.27,0.00118840931798187,"15","PEA15"
"RPLP1.9",5.74398849748486e-08,0.506972800460961,0.979,0.802,0.00137401948848335,"15","RPLP1"
"RPL23",5.97977854948677e-08,0.533011284136145,0.958,0.735,0.00143042282682273,"15","RPL23"
"BTG1",6.19664920090375e-08,-0.712440440220927,0.208,0.591,0.00148230045534819,"15","BTG1"
"SOD2.4",8.70305344840227e-08,-0.742608733959122,0.188,0.576,0.00208185741539231,"15","SOD2"
"KCTD12.6",1.05578620109425e-07,0.554026860732529,0.833,0.531,0.00252554617163756,"15","KCTD12"
"LGALS2.1",1.40397712406216e-07,0.439370041401591,0.583,0.246,0.0033584536784691,"15","LGALS2"
"ACTR2.5",1.91299698314598e-07,0.46888249489483,0.938,0.765,0.00457608008338349,"15","ACTR2"
"RPL5",1.91956623233195e-07,0.550622420481577,0.854,0.735,0.00459179438436125,"15","RPL5"
"SSR1",2.18558964294462e-07,0.460570835593036,0.625,0.309,0.00522814898488783,"15","SSR1"
"RPS20",2.49719392914837e-07,0.504940928261169,0.938,0.681,0.00597353759791581,"15","RPS20"
"RPL15",2.621966980787e-07,0.577248609015516,0.958,0.813,0.00627200721474058,"15","RPL15"
"PTPRE.1",3.31986251730149e-07,0.59506200951392,0.667,0.374,0.0079414431276369,"15","PTPRE"
"CANX.3",3.66736482953324e-07,0.541122211778928,0.896,0.659,0.00877270340872647,"15","CANX"
"ALDH2.5",4.43970678480402e-07,0.440558414906233,0.792,0.419,0.0106202225999297,"15","ALDH2"
"RPS4X",4.59604913208875e-07,0.497769161796559,0.938,0.871,0.0109942091288695,"15","RPS4X"
"RPS6KA3",4.62404045500783e-07,0.420418570246576,0.542,0.239,0.0110611671724242,"15","RPS6KA3"
"LTA4H",5.26517192410103e-07,-0.627142539778771,0.167,0.524,0.0125948177596421,"15","LTA4H"
"GAPDH.3",5.51912055163754e-07,0.454396645111844,0.771,0.436,0.0132022882715722,"15","GAPDH"
"RPS24.4",5.71043977822764e-07,0.468774194065275,0.875,0.64,0.0136599429934983,"15","RPS24"
"TYROBP.8",5.7711070753202e-07,-0.632654219025139,0.75,0.912,0.0138050652348735,"15","TYROBP"
"PAK1",6.73079426081924e-07,0.517638473571305,0.688,0.405,0.0161007329513057,"15","PAK1"
"NEAT1.1",7.4384743002067e-07,-0.721116379825288,0.167,0.515,0.0177935743735244,"15","NEAT1"
"RPL35",7.95409846749124e-07,0.483232195089001,0.792,0.538,0.0190269989440858,"15","RPL35"
"RPL14",1.14121351435968e-06,0.413804818232547,0.938,0.69,0.0272989684769978,"15","RPL14"
"RPS27A",1.75741900260503e-06,0.532589162159431,0.854,0.579,0.0420392199613149,"15","RPS27A"
"RPL27",1.95820488145024e-06,0.456748670153941,0.896,0.665,0.0468422189691712,"15","RPL27"
"SULF2.3",1.99025967818819e-06,0.452579184277451,0.812,0.507,0.0476090017619397,"15","SULF2"
"NCF2.9",2.0339702655795e-06,-0.628875356794601,0.562,0.782,0.0486546027229273,"15","NCF2"
"GDI2.1",2.06485737774563e-06,0.461457252148566,0.75,0.545,0.0493934533330533,"15","GDI2"
"DUSP1.2",2.14323824853043e-06,-0.6304911311881,0.562,0.812,0.0512684021430964,"15","DUSP1"
"RPL37",2.60639636674147e-06,0.472026182899891,0.75,0.48,0.0623476074888227,"15","RPL37"
"CCDC88A",2.71827460969016e-06,0.542808965958603,0.708,0.455,0.0650238469383984,"15","CCDC88A"
"TKT.7",2.74810436978108e-06,-0.606392061103226,0.688,0.842,0.0657374046295332,"15","TKT"
"RPS21.1",4.07167403595265e-06,0.471964883772619,0.812,0.588,0.0973985146140233,"15","RPS21"
"RPS15",4.62099243027705e-06,0.46366725369378,0.833,0.563,0.110538759924657,"15","RPS15"
"C1orf162",4.67923982724482e-06,0.460604717978713,0.688,0.401,0.111932095907523,"15","C1orf162"
"SH2B3.1",4.81583543950615e-06,0.321268727855369,0.646,0.321,0.115199599548427,"15","SH2B3"
"RPS17L",5.23923106057524e-06,0.350385755564213,0.854,0.506,0.12532764620002,"15","RPS17L"
"DPYSL2",5.4986347583399e-06,0.412982467404643,0.604,0.305,0.131532842054249,"15","DPYSL2"
"LAPTM5.2",5.83915646997783e-06,-0.487695201080813,0.812,0.901,0.13967846191834,"15","LAPTM5"
"RPL7A",7.11920484758684e-06,0.425548141067905,0.958,0.722,0.170298499159125,"15","RPL7A"
"GNB2L1.3",8.95172999480199e-06,0.374669556959336,0.958,0.904,0.214134333205658,"15","GNB2L1"
"PPIA",8.98516678311748e-06,0.387708169526171,0.583,0.295,0.214934174618953,"15","PPIA"
"RPL6",9.67171988674692e-06,0.440711053077407,0.938,0.713,0.231357211410873,"15","RPL6"
"RAB7A",1.02106676602715e-05,0.484302981257719,0.667,0.412,0.244249381101356,"15","RAB7A"
"SLC25A5",1.14651492029754e-05,0.363420292601824,0.646,0.363,0.274257834084376,"15","SLC25A5"
"CD44.2",1.20591541803366e-05,-0.559197751028769,0.583,0.759,0.288467027147832,"15","CD44"
"SAT1.9",1.40449418916001e-05,-0.588716862523539,0.708,0.831,0.335969054988965,"15","SAT1"
"RPL35A",1.52157960190971e-05,0.445114942527757,0.896,0.665,0.363977056572822,"15","RPL35A"
"RPS27",1.67688986101065e-05,0.374358875372704,0.729,0.419,0.401128823652358,"15","RPS27"
"TSC22D3.3",1.71114906924346e-05,-0.562008030117931,0.229,0.533,0.409323968853728,"15","TSC22D3"
"RAB31.1",1.74208302158436e-05,0.419987777495277,0.792,0.532,0.416723679593195,"15","RAB31"
"FGR.1",1.98969754783056e-05,-0.542354568232199,0.417,0.653,0.475955550416547,"15","FGR"
"RPL7.1",2.14059199474061e-05,0.453873535991159,0.917,0.721,0.512051011061902,"15","RPL7"
"FAM49B",2.23677018050347e-05,0.410908098169407,0.646,0.379,0.535057794878236,"15","FAM49B"
"TAGLN2",2.39525547279013e-05,0.41398864787613,0.542,0.295,0.572969061646126,"15","TAGLN2"
"HSP90AB1",2.7829100087121e-05,0.389123381270669,0.833,0.576,0.66569990318402,"15","HSP90AB1"
"AMICA1.9",3.11784135354139e-05,0.568986600689925,0.729,0.628,0.745818830180635,"15","AMICA1"
"PABPC1",3.24616783731457e-05,0.327456828783407,1,0.992,0.776515808364019,"15","PABPC1"
"DYNC1H1",3.38561708742426e-05,0.330090981820001,0.708,0.409,0.809873463482757,"15","DYNC1H1"
"NPM1",3.44470104064863e-05,0.361936305686124,0.562,0.311,0.824006935933559,"15","NPM1"
"RPL39",3.56667204136871e-05,0.421604098184845,0.604,0.373,0.853183619015809,"15","RPL39"
"RPL8",3.9212068865156e-05,0.368094713014925,0.979,0.904,0.937991899323397,"15","RPL8"
"ITM2B.2",3.98098870109695e-05,-0.50853157106119,0.5,0.729,0.952292307189401,"15","ITM2B"
"LYST.7",4.10167778958747e-05,-0.542377449267549,0.333,0.65,0.98116234404722,"15","LYST"
"RPL30",4.34761888776144e-05,0.322158944562371,0.562,0.288,1,"15","RPL30"
"PRKAR1A",4.99203328193612e-05,0.355918102118707,0.583,0.319,1,"15","PRKAR1A"
"EIF4G1",5.09566983082349e-05,0.297390696709641,0.667,0.365,1,"15","EIF4G1"
"RPL9",5.42433028853923e-05,0.361189906978111,0.896,0.614,1,"15","RPL9"
"CAPN2",5.42628204333117e-05,0.417487259853994,0.708,0.465,1,"15","CAPN2"
"VIM.11",5.46978968312744e-05,0.522304681316613,0.958,0.909,1,"15","VIM"
"SNX3",5.47752657245092e-05,0.575873359590422,0.521,0.297,1,"15","SNX3"
"SERBP1",6.17157047739822e-05,0.38018777160777,0.625,0.369,1,"15","SERBP1"
"RPL34",6.25286198058393e-05,0.461663848464742,0.938,0.782,1,"15","RPL34"
"S100A4.3",6.72201896847302e-05,-0.473127457167591,0.479,0.75,1,"15","S100A4"
"ALDOA.2",7.28436945995555e-05,-0.473068836842893,0.438,0.691,1,"15","ALDOA"
"LSP1",7.34718369358992e-05,0.351985787196855,0.792,0.513,1,"15","LSP1"
"HNRNPH1",7.45197068910454e-05,0.30726517697085,0.708,0.409,1,"15","HNRNPH1"
"RPL32",8.53196636757124e-05,0.348118832237147,0.854,0.607,1,"15","RPL32"
"FAU",9.49337325102622e-05,0.413377098549855,0.896,0.713,1,"15","FAU"
"MTDH",9.61604582183548e-05,0.358135733668538,0.792,0.505,1,"15","MTDH"
"IL6R.1",0.000102504532574189,0.323635248234169,0.646,0.388,1,"15","IL6R"
"UTRN.7",0.000104526916538265,-0.532878369664849,0.25,0.512,1,"15","UTRN"
"RCSD1.2",0.000107151457719273,-0.458633981283697,0.292,0.556,1,"15","RCSD1"
"BTF3",0.000114744561144412,0.34965972119557,0.771,0.545,1,"15","BTF3"
"RPL24",0.000128778869364616,0.335824249824343,0.833,0.566,1,"15","RPL24"
"VPS35.1",0.000133034084129981,0.322209623825887,0.542,0.304,1,"15","VPS35"
"RNF213.3",0.000133288818546537,-0.593211364889511,0.438,0.631,1,"15","RNF213"
"B2M.2",0.000133541127136257,-0.322591649876142,1,1,1,"15","B2M"
"WASF2.5",0.000150167581312816,-0.463032420439708,0.292,0.534,1,"15","WASF2"
"PTPRC.11",0.00015329650516084,-0.489740213783201,0.938,0.925,1,"15","PTPRC"
"FYB.2",0.000154195313302054,-0.510165264204631,0.417,0.63,1,"15","FYB"
"SLC25A3",0.000157176241497616,0.341279617428154,0.792,0.575,1,"15","SLC25A3"
"C10orf54.1",0.000167489954641466,-0.491943027762962,0.542,0.689,1,"15","C10orf54"
"RPS28",0.000169260215094768,0.39343353856413,0.708,0.499,1,"15","RPS28"
"RSL1D1",0.000182319592286796,0.30726517697085,0.667,0.411,1,"15","RSL1D1"
"S100A10.3",0.00020695604612574,0.333931651778407,0.75,0.552,1,"15","S100A10"
"PDIA3",0.000210852211434156,0.275875234013164,0.667,0.401,1,"15","PDIA3"
"HLA-C.1",0.000214633091390536,-0.404555388868539,0.938,0.956,1,"15","HLA-C"
"KIF5B",0.000247028742234908,0.286585714095165,0.688,0.396,1,"15","KIF5B"
"MYO1F.1",0.000248370887020358,-0.436549158583256,0.417,0.641,1,"15","MYO1F"
"AIF1.8",0.000266828511356506,-0.495093826178992,0.75,0.843,1,"15","AIF1"
"UBA52",0.00027087699871692,0.353012244788371,0.896,0.746,1,"15","UBA52"
"PLEKHO1.1",0.000306558328742595,0.308209605589839,0.792,0.537,1,"15","PLEKHO1"
"TSPO.8",0.000354284260501433,-0.482464993638614,0.458,0.637,1,"15","TSPO"
"RPLP2",0.000364542057158538,0.316541909147631,0.958,0.736,1,"15","RPLP2"
"ANXA2.1",0.000382866928497512,0.348485801821241,0.792,0.68,1,"15","ANXA2"
"FNBP1",0.000387255706856647,0.532267421799103,0.688,0.465,1,"15","FNBP1"
"ARHGEF6",0.000445213056825517,0.285431438298211,0.521,0.291,1,"15","ARHGEF6"
"HNRNPA1",0.00051022300598443,0.308393310775934,0.75,0.506,1,"15","HNRNPA1"
"RPS9.1",0.000541043815297295,0.304200502338018,0.875,0.777,1,"15","RPS9"
"HLA-B.4",0.000572633995038235,-0.307755668205278,1,1,1,"15","HLA-B"
"EIF4B",0.000604529645421005,0.336279475476406,0.792,0.594,1,"15","EIF4B"
"OAZ1.3",0.000641848615362032,-0.37730969356348,0.875,0.93,1,"15","OAZ1"
"SET",0.000651822098252888,0.317086180157442,0.604,0.388,1,"15","SET"
"CRIP1",0.000686102704143837,0.349329236537394,0.521,0.304,1,"15","CRIP1"
