"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IL17RA.8",0.000403907074369521,-0.403158629742864,0.25,0.51,1,"20","IL17RA"
"TSC22D3.5",0.000523345733027952,0.327213908140418,0.75,0.525,1,"20","TSC22D3"
"NAAA.1",0.000529313639749547,0.274193582266995,0.521,0.292,1,"20","NAAA"
"FCER1G.9",0.000537710272189166,0.322816180505365,0.792,0.591,1,"20","FCER1G"
"WASF2.7",0.000772329543466554,0.308209605589839,0.771,0.527,1,"20","WASF2"
"LRRC25.4",0.000819786958757105,0.302466146239476,0.562,0.353,1,"20","LRRC25"
"CANX.3",0.000887622607211374,-0.392557081267434,0.458,0.666,1,"20","CANX"
"HLA-DRA.13",0.00112465027210391,-0.629958054812312,0.812,0.856,1,"20","HLA-DRA"
"MYO1G.3",0.00124053541933226,0.28160674491537,0.562,0.353,1,"20","MYO1G"
"IER5.4",0.00128377205411737,0.286092283881287,0.604,0.38,1,"20","IER5"
"HLA-A.9",0.00139656423555851,-0.363460960522075,0.958,0.948,1,"20","HLA-A"
"TPT1.11",0.00144802269884808,-0.381199871422667,0.896,0.972,1,"20","TPT1"
"MSN.6",0.0018589112368229,0.27685567407381,0.938,0.792,1,"20","MSN"
"WSB1.3",0.00198703063732808,0.394081658572965,0.583,0.381,1,"20","WSB1"
"MTRNR2L12.2",0.00219224207530937,-0.395669678937251,0.812,0.848,1,"20","MTRNR2L12"
"TMSB10.3",0.00232430903689837,-0.328012374942394,0.938,0.955,1,"20","TMSB10"
"PKM.9",0.00257989228783952,-0.402893372810895,0.5,0.648,1,"20","PKM"
"CD74.12",0.00314307528766541,-0.56165006902973,0.958,0.941,1,"20","CD74"
"EHBP1L1.3",0.00353912089802814,0.33601307891008,0.646,0.446,1,"20","EHBP1L1"
"RASSF2.3",0.00379723995334212,-0.308913038697287,0.375,0.607,1,"20","RASSF2"
"RAB31.2",0.00442959827065365,-0.350105819278356,0.354,0.539,1,"20","RAB31"
"CD97.2",0.00529975756863699,0.275272945053995,0.521,0.34,1,"20","CD97"
"ITGA4.7",0.00537748064100835,0.284248524245878,0.646,0.487,1,"20","ITGA4"
"RPL31.4",0.00538646568881504,-0.372479088089615,0.792,0.837,1,"20","RPL31"
"COTL1.12",0.00543779456851519,0.268936769740538,1,0.894,1,"20","COTL1"
"ASAH1.4",0.00598527538905096,0.272243617936302,0.75,0.575,1,"20","ASAH1"
"SRGN.9",0.00613693368459461,-0.343268244124695,0.729,0.813,1,"20","SRGN"
"CUX1.2",0.0061405414379678,0.251270383581389,0.562,0.371,1,"20","CUX1"
"MT-ATP8",0.00620396551598985,0.269506280663671,0.667,0.462,1,"20","MT-ATP8"
"TXNIP.11",0.00659713072513183,0.33850900529078,0.979,0.94,1,"20","TXNIP"
"CD53",0.00665427596174268,0.27457927135966,0.646,0.478,1,"20","CD53"
"RPL5",0.00710984200114104,-0.35257871479038,0.604,0.739,1,"20","RPL5"
"MYL6.8",0.00760515557924039,0.257996866512951,0.938,0.845,1,"20","MYL6"
"APLP2.13",0.00783325327670188,-0.41212964880792,0.854,0.838,1,"20","APLP2"
"RPL19.3",0.00787239137364493,-0.318554668563622,0.792,0.88,1,"20","RPL19"
"TKT.8",0.00840682776440464,-0.309747283854609,0.771,0.841,1,"20","TKT"
"RNF213.4",0.00851968617224366,0.297157878539204,0.771,0.626,1,"20","RNF213"
"NOTCH2.1",0.00873327440030628,0.252254459008451,0.708,0.564,1,"20","NOTCH2"
"TGFBI.8",0.00877195680926081,-0.289398376492311,0.396,0.582,1,"20","TGFBI"
"FCGRT.5",0.00959013797170282,-0.279603015465381,0.354,0.56,1,"20","FCGRT"
"NDRG2",6.43545653478041e-92,0.683877370132684,0.565,0.025,1.53942555768482e-87,"21","NDRG2"
"CD1C",2.04352121921969e-65,1.42306693544646,0.696,0.062,4.88830710849543e-61,"21","CD1C"
"HLA-DQA2",1.48450725872545e-61,0.956430985062601,0.674,0.06,3.55108981359715e-57,"21","HLA-DQA2"
"CLIC2",8.45564967773795e-61,0.613268002530772,0.522,0.035,2.0226759594117e-56,"21","CLIC2"
"HLA-DOA",4.72425618256948e-52,0.938948726903221,0.652,0.067,1.13008932143244e-47,"21","HLA-DOA"
"HLA-DQB2",1.22751774373568e-50,0.914946478061671,0.674,0.075,2.93634519479012e-46,"21","HLA-DQB2"
"FLT3",2.36992749631051e-49,0.924420720301708,0.587,0.057,5.66910356392437e-45,"21","FLT3"
"FCER1A",4.62479844589775e-48,1.38575200930663,0.609,0.063,1.1062980362432e-43,"21","FCER1A"
"HLA-DQA1.1",4.20827798145875e-41,1.89523440111701,0.935,0.233,1.00666217594475e-36,"21","HLA-DQA1"
"HLA-DPB1.12",3.90056571588754e-31,2.50248384290834,1,0.672,9.33054324897458e-27,"21","HLA-DPB1"
"CIITA",1.24848163345746e-30,0.945876918278545,0.739,0.15,2.9864929153936e-26,"21","CIITA"
"CD74.13",1.3279856440622e-29,2.04871752251949,1,0.941,3.17667445916119e-25,"21","CD74"
"HLA-DPA1.13",2.37357997512147e-29,2.24128018601337,1,0.715,5.67784065848806e-25,"21","HLA-DPA1"
"HLA-DRA.14",2.5052654470251e-29,2.18840828665246,1,0.853,5.99284547582874e-25,"21","HLA-DRA"
"HLA-DRB1.12",2.95426386529478e-27,1.94548386690957,1,0.86,7.06689459217165e-23,"21","HLA-DRB1"
"HLA-DQB1.4",1.41884238561445e-24,1.38272122457376,0.935,0.407,3.39401287062833e-20,"21","HLA-DQB1"
"CST3.6",1.35796420467001e-23,1.36904833229392,1,0.818,3.24838617399113e-19,"21","CST3"
"SLC38A1",1.93875033694007e-23,0.739302934136568,0.522,0.093,4.63768468099433e-19,"21","SLC38A1"
"CTSS.8",2.55552187485291e-23,-1.68233510634742,0.87,0.989,6.11306387683564e-19,"21","CTSS"
"PSAP.9",1.36007077431979e-22,-1.33726208832444,1,0.998,3.25342529925038e-18,"21","PSAP"
"HLA-DMB.3",2.73813079158144e-22,0.982603664813201,0.935,0.366,6.54988266654197e-18,"21","HLA-DMB"
"BASP1",2.27005179282113e-21,0.722121307796118,0.674,0.16,5.43019089360742e-17,"21","BASP1"
"FTL.8",3.44086749457514e-21,-1.50374261713827,0.848,0.977,8.2308991337732e-17,"21","FTL"
"SAMHD1.7",1.99796726250546e-20,1.24897738223185,1,0.855,4.77933748863931e-16,"21","SAMHD1"
"HIP1",3.90030986251015e-20,0.55849602886688,0.522,0.1,9.32993122211054e-16,"21","HIP1"
"WDFY4",5.45768868892073e-20,1.24715302418458,0.587,0.135,1.30553371127673e-15,"21","WDFY4"
"RPS11.4",2.19764909439604e-19,0.942441344181363,1,0.943,5.25699639870478e-15,"21","RPS11"
"RPS18.3",6.9192404679464e-18,1.01467969519793,1,0.76,1.65515151233746e-13,"21","RPS18"
"HLA-DRB5.10",1.14138245084225e-17,1.46879890293181,0.913,0.498,2.73030096065975e-13,"21","HLA-DRB5"
"RPS6.1",3.28150700398529e-17,0.878022612524155,1,0.942,7.84969290423321e-13,"21","RPS6"
"CCDC6",4.64653195719189e-17,0.568744373783205,0.522,0.118,1.11149690947987e-12,"21","CCDC6"
"HLA-DMA.3",9.44835106947549e-16,0.767270530591459,0.826,0.346,2.26014005932923e-11,"21","HLA-DMA"
"CPVL.11",3.46894406742661e-15,1.0770724306243,0.935,0.523,8.2980611036912e-11,"21","CPVL"
"RPS8.1",5.00955839142309e-15,0.785925776839101,1,0.789,1.19833646281232e-10,"21","RPS8"
"CYBB.6",5.36279698595046e-15,-1.25585094317812,0.435,0.887,1.28283466700921e-10,"21","CYBB"
"RPL13A",1.48966017663619e-14,0.812962464625212,1,0.849,3.56341610853144e-10,"21","RPL13A"
"TBC1D9",1.7658526202579e-14,0.651016401718613,0.565,0.164,4.22409605291893e-10,"21","TBC1D9"
"S100A9.16",1.76878759677895e-14,-2.59500390613185,0.217,0.771,4.23111681025493e-10,"21","S100A9"
"S100A8.17",2.00020708694535e-14,-2.47095987902517,0.043,0.667,4.78469537268198e-10,"21","S100A8"
"SERPINA1.11",2.7879679913401e-14,-1.13102740299232,0.109,0.697,6.66909823208466e-10,"21","SERPINA1"
"ARL4C",3.22699088311005e-14,0.627197380476978,0.587,0.163,7.71928489148754e-10,"21","ARL4C"
"RPLP0.5",4.03489912072702e-14,0.889328178377254,0.957,0.727,9.65188218669111e-10,"21","RPLP0"
"EIF3L",8.0267871386702e-14,0.762838448597357,0.913,0.489,1.9200877514413e-09,"21","EIF3L"
"TNFRSF1B.18",8.48928843192367e-14,-1.19690020799793,0.435,0.852,2.03072268580046e-09,"21","TNFRSF1B"
"RPL19.4",1.08190762935323e-13,0.745947741493479,1,0.877,2.58803124017586e-09,"21","RPL19"
"MLEC",1.58993248136215e-13,0.500868503438934,0.565,0.162,3.8032774886664e-09,"21","MLEC"
"RPL27A.1",2.66938841520955e-13,0.737476614144947,0.978,0.784,6.38544402802276e-09,"21","RPL27A"
"FCN1.16",3.55664415125531e-13,-1.45181249204924,0.391,0.835,8.50784847421784e-09,"21","FCN1"
"DUSP6.4",5.484690335104e-13,-1.13945979726531,0.065,0.636,1.31199277506023e-08,"21","DUSP6"
"RPL18A.1",8.62805696108248e-13,0.797565597325399,0.935,0.649,2.06391750566054e-08,"21","RPL18A"
"RPL10A.1",9.29036259911093e-13,0.665072468978728,1,0.639,2.22234763733332e-08,"21","RPL10A"
"RPS5.4",1.12968985994822e-12,0.87590735744931,0.913,0.628,2.70233111398213e-08,"21","RPS5"
"RPL31.5",1.24681166861029e-12,0.713009597174749,1,0.834,2.98249819248268e-08,"21","RPL31"
"ACTG1.1",1.27191966602149e-12,0.752175042426873,1,0.908,3.04255903309e-08,"21","ACTG1"
"TMSB10.4",1.69796952330432e-12,0.744772822200672,1,0.954,4.06171289669626e-08,"21","TMSB10"
"MALAT1.11",1.70712333088408e-12,-1.066857435568,1,0.999,4.08360971980782e-08,"21","MALAT1"
"RPL4",3.52798082095416e-12,0.666239616743012,0.978,0.908,8.43928292180444e-08,"21","RPL4"
"RPS2.1",3.869052825917e-12,0.725282668138057,1,0.922,9.25516126487605e-08,"21","RPS2"
"RPS23.1",4.1179391281437e-12,0.840791017716526,0.935,0.659,9.85052218843254e-08,"21","RPS23"
"RPL18.1",5.75779571304438e-12,0.662387789006101,0.978,0.851,1.37732231251735e-07,"21","RPL18"
"RPL3.2",6.9903084506874e-12,0.672999923673402,1,0.891,1.67215168448893e-07,"21","RPL3"
"VCAN.18",7.36824234117743e-12,-2.14719898246405,0.239,0.692,1.76255725043305e-07,"21","VCAN"
"SNHG5",1.82796360209351e-11,0.658543532826862,0.783,0.365,4.37267173256789e-07,"21","SNHG5"
"RPS14.2",1.87262446237975e-11,0.620940334718147,1,0.926,4.47950497645861e-07,"21","RPS14"
"HLA-E.12",1.89265297014133e-11,-0.854495613771422,0.935,0.98,4.52741516987507e-07,"21","HLA-E"
"KIAA1598",2.7256289313929e-11,0.61489609919562,0.543,0.178,6.51997696678495e-07,"21","KIAA1598"
"RPSA",3.00197377451577e-11,0.549923277974926,0.783,0.346,7.18102146601918e-07,"21","RPSA"
"EEF1B2",3.35670464969995e-11,0.664190095968004,0.783,0.374,8.02957319254724e-07,"21","EEF1B2"
"RPS16.2",4.11349173902513e-11,0.660052240346021,0.978,0.75,9.83988358892201e-07,"21","RPS16"
"RPS29",1.19690870875351e-10,0.566469018418054,0.891,0.475,2.86312532220928e-06,"21","RPS29"
"HSPA8.1",1.24733407916182e-10,0.628914347407314,0.848,0.48,2.983747850763e-06,"21","HSPA8"
"CFD.4",1.28680722151726e-10,-0.85012702029788,0.043,0.547,3.07817155459144e-06,"21","CFD"
"RPL37A.1",2.21238264634477e-10,0.60784751534452,0.913,0.623,5.29224052832132e-06,"21","RPL37A"
"ASAH1.5",2.75463841497664e-10,-0.775362321640744,0.087,0.585,6.58937055246561e-06,"21","ASAH1"
"RPS3A.3",3.16668882561254e-10,0.61489861481264,0.935,0.654,7.57503633974776e-06,"21","RPS3A"
"ACTB.8",3.54442737414149e-10,0.699646177709699,1,0.966,8.47862472168386e-06,"21","ACTB"
"CD14.16",6.11853936296851e-10,-1.07622880100028,0.043,0.527,1.4636158010157e-05,"21","CD14"
"RPSAP58.1",7.12453153288391e-10,0.558269665765665,0.826,0.433,1.70425918798116e-05,"21","RPSAP58"
"LILRB2.11",1.33685249624565e-09,-0.821249439204694,0.152,0.603,3.19788485626922e-05,"21","LILRB2"
"RPS12.1",1.49876575240566e-09,0.532089620376502,1,0.791,3.58519755632957e-05,"21","RPS12"
"SFT2D2",3.10615390667136e-09,0.544055681620435,0.63,0.276,7.43023076014856e-05,"21","SFT2D2"
"TMSB4X.8",3.33732837162643e-09,0.520528753252065,1,0.979,7.9832231977676e-05,"21","TMSB4X"
"RPS13.6",3.4733583824163e-09,0.650690015022438,0.935,0.793,8.30862058657803e-05,"21","RPS13"
"ATP5B",5.44779056923602e-09,0.497789574145513,0.913,0.524,0.000130316598206695,"21","ATP5B"
"LYZ.14",8.45160253198333e-09,0.661063626100888,1,0.828,0.000202170784167573,"21","LYZ"
"RPL22.1",8.73583279075183e-09,0.549114842512896,0.891,0.55,0.000208969856187574,"21","RPL22"
"PEA15.1",8.95910182873191e-09,0.509229425353351,0.63,0.27,0.000214310674845096,"21","PEA15"
"EEF1A1.2",1.16940282470615e-08,0.478372856477501,1,0.985,0.000279732849697959,"21","EEF1A1"
"RPL11.1",1.27219375652382e-08,0.503549507043069,1,0.863,0.000304321468498064,"21","RPL11"
"ATP5A1",1.28907811233876e-08,0.529808813929735,0.783,0.449,0.000308360375252555,"21","ATP5A1"
"RPL13.2",1.28955733376067e-08,0.562191165660518,1,0.861,0.000308475009808889,"21","RPL13"
"RPL10",1.35824862418125e-08,0.551178981314088,0.913,0.615,0.000324906653390397,"21","RPL10"
"BIN2.6",1.38067506228529e-08,-0.738923718090076,0.087,0.529,0.000330271281649264,"21","BIN2"
"GSTP1.7",1.54222787123874e-08,0.593643067890366,0.935,0.644,0.000368916329079019,"21","GSTP1"
"LGALS2.1",2.90715815237123e-08,0.46745044068332,0.609,0.246,0.000695421301628723,"21","LGALS2"
"KCTD12.9",3.58380997637384e-08,0.582182560235186,0.848,0.531,0.000857283184448386,"21","KCTD12"
"RPS3.2",4.18139023638068e-08,0.549764654913938,0.978,0.809,0.00100023035844462,"21","RPS3"
"ACTR2.8",4.99437026822705e-08,0.497727085538696,0.957,0.765,0.00119470331186259,"21","ACTR2"
"BTG1.1",6.37177889514802e-08,-0.726092482087679,0.196,0.591,0.00152419322950836,"21","BTG1"
"SOD2.5",8.44374607287129e-08,-0.756246552289678,0.174,0.576,0.00201982849809154,"21","SOD2"
"RPS7",1.00090664173103e-07,0.582440003745811,0.761,0.436,0.00239426877768479,"21","RPS7"
"RPL23.1",1.01382543044545e-07,0.525131528151059,0.957,0.736,0.00242517181216857,"21","RPL23"
"RPL5.1",1.02527144696631e-07,0.569949539868603,0.87,0.735,0.00245255182828812,"21","RPL5"
"RPL15",1.73815024756729e-07,0.587806476197185,0.978,0.813,0.00415782920720571,"21","RPL15"
"TYROBP.10",2.27815542850327e-07,-0.674824384217581,0.739,0.912,0.00544957560052267,"21","TYROBP"
"RPS4X.1",2.90024729561847e-07,0.515340773692091,0.935,0.871,0.00693768155584895,"21","RPS4X"
"RPLP1.11",3.19376012670482e-07,0.486659736440149,0.978,0.802,0.0076397935990906,"21","RPLP1"
"SSR1",3.53806725821078e-07,0.455951424787422,0.63,0.309,0.008463410688366,"21","SSR1"
"PTPRE",3.99854179045822e-07,0.602729630522755,0.674,0.374,0.00956491181695512,"21","PTPRE"
"CCDC88A.1",4.35488609717334e-07,0.579485071179474,0.739,0.455,0.0104173230330483,"21","CCDC88A"
"GAPDH.3",5.60580146299434e-07,0.46061911976689,0.783,0.436,0.0134096376796288,"21","GAPDH"
"NEAT1.1",6.04049253946717e-07,-0.738947240764841,0.152,0.515,0.0144494622036594,"21","NEAT1"
"RPS6KA3",6.27315445832945e-07,0.42788629070787,0.543,0.24,0.0150060127797699,"21","RPS6KA3"
"CANX.4",6.33381703092165e-07,0.545242254710343,0.891,0.659,0.0151511237196677,"21","CANX"
"RPS17L",7.90004875762594e-07,0.38469564351343,0.891,0.506,0.018897706633117,"21","RPS17L"
"PAK1",7.96924562535435e-07,0.522719978373356,0.696,0.406,0.0190632324604101,"21","PAK1"
"RPL35",7.98007172327391e-07,0.4839141784992,0.804,0.538,0.0190891295692435,"21","RPL35"
"RPS20",8.03399438373592e-07,0.499620446344228,0.935,0.681,0.0192181179653347,"21","RPS20"
"TKT.9",9.31608636433598e-07,-0.647636773583876,0.674,0.842,0.0222850101921281,"21","TKT"
"RPL27",1.00366604466306e-06,0.476993128576976,0.913,0.665,0.024008695454385,"21","RPL27"
"NCF2.9",1.29246011838576e-06,-0.653799451197166,0.543,0.782,0.0309169384919059,"21","NCF2"
"LTA4H.1",1.34371192221485e-06,-0.617798706208052,0.174,0.524,0.0321429328913013,"21","LTA4H"
"RPS21.1",1.40742826938678e-06,0.500161759906201,0.826,0.587,0.0336670916320011,"21","RPS21"
"ALDH2.7",1.54711754771535e-06,0.432435714938706,0.783,0.42,0.037008598858899,"21","ALDH2"
"LAPTM5.3",1.57268237060131e-06,-0.538054934777956,0.804,0.901,0.0376201349871539,"21","LAPTM5"
"GDI2.2",1.7196380852528e-06,0.472552282646491,0.761,0.545,0.0411354626373323,"21","GDI2"
"RAB7A",2.02624219952097e-06,0.517449696784415,0.696,0.412,0.048469739654741,"21","RAB7A"
"RPS24.5",2.66284998580432e-06,0.444457495556094,0.87,0.64,0.0636980345104252,"21","RPS24"
"RPL7A.1",3.1024818617086e-06,0.448614557866264,0.978,0.722,0.0742144686139315,"21","RPL7A"
"RPS27A",3.16675254235733e-06,0.53969489780652,0.848,0.579,0.0757518875657296,"21","RPS27A"
"RPS15",5.10229286576707e-06,0.477699665597179,0.826,0.563,0.122051947642014,"21","RPS15"
"SULF2.3",5.32120338942154e-06,0.449454530134788,0.804,0.507,0.127288506278353,"21","SULF2"
"DUSP1.3",5.7792000069726e-06,-0.615418534401306,0.565,0.812,0.138244243366792,"21","DUSP1"
"C1orf162",5.7954862029683e-06,0.462815338233437,0.696,0.401,0.138633825461205,"21","C1orf162"
"CD44.3",6.25929629828353e-06,-0.587417092850478,0.565,0.759,0.14972862675124,"21","CD44"
"GNB2L1.4",6.58059406155172e-06,0.385825447724956,0.957,0.904,0.157414390546379,"21","GNB2L1"
"RPL14.1",7.09294073639751e-06,0.360896946333588,0.935,0.69,0.169670235355365,"21","RPL14"
"SH2B3.2",7.36825039460999e-06,0.311885143432439,0.652,0.321,0.176255917689466,"21","SH2B3"
"RPL37",8.11446054682117e-06,0.466470465024099,0.739,0.48,0.194106010740509,"21","RPL37"
"RAB31.3",8.26714790016129e-06,0.443403005212639,0.804,0.532,0.197758444919758,"21","RAB31"
"DPYSL2",8.80179461664811e-06,0.40685136240493,0.609,0.305,0.210547729024839,"21","DPYSL2"
"NPM1",9.47740760076252e-06,0.389238444670745,0.587,0.311,0.22670906721784,"21","NPM1"
"RPL35A.1",9.6321737454605e-06,0.466248774980439,0.891,0.665,0.230411228165161,"21","RPL35A"
"RPS27",1.15277687335288e-05,0.390949146967874,0.739,0.419,0.275755755874742,"21","RPS27"
"PPIA",1.54241560910142e-05,0.378262506508448,0.587,0.295,0.36896123785315,"21","PPIA"
"SLC25A5",1.61453397897517e-05,0.358120683833508,0.652,0.363,0.386212673110651,"21","SLC25A5"
"FAM49B",1.84239547065511e-05,0.425497492273878,0.652,0.379,0.440719420535408,"21","FAM49B"
"RPL7.2",1.96895101719657e-05,0.440679698447382,0.935,0.72,0.470992772823592,"21","RPL7"
"PABPC1.3",1.98168037885138e-05,0.341683112923165,1,0.992,0.474037763425038,"21","PABPC1"
"RPL9",1.99262521276961e-05,0.388352885252923,0.913,0.614,0.476655877146618,"21","RPL9"
"RPL8.2",2.21856686501817e-05,0.386320596545052,0.978,0.904,0.530703379780997,"21","RPL8"
"DYNC1H1",2.46403051558453e-05,0.345241479690171,0.717,0.409,0.589420739632976,"21","DYNC1H1"
"AMICA1.11",2.47922877390518e-05,0.583877339203333,0.739,0.628,0.593056315005859,"21","AMICA1"
"SAT1.14",2.49435509929659e-05,-0.579386855259059,0.696,0.831,0.596674683302737,"21","SAT1"
"TAGLN2",2.59214521948147e-05,0.425265359057419,0.543,0.295,0.620067057952162,"21","TAGLN2"
"FGR.1",2.73583872418448e-05,-0.543876787908487,0.413,0.653,0.654439981212169,"21","FGR"
"HSP90AB1",2.86040329412524e-05,0.40240149195043,0.826,0.577,0.684237071987699,"21","HSP90AB1"
"RPL32",3.34540717016251e-05,0.374130680178123,0.87,0.607,0.800254849174575,"21","RPL32"
"CAPN2",3.39616332892112e-05,0.437553509848949,0.717,0.465,0.812396229911221,"21","CAPN2"
"S100A4.4",3.68107517582163e-05,-0.498146472694044,0.457,0.751,0.880549992808292,"21","S100A4"
"TSC22D3.6",4.16649432046281e-05,-0.548270795686002,0.239,0.532,0.99666710639791,"21","TSC22D3"
"VPS35.1",4.1719386614946e-05,0.348233711067836,0.565,0.304,0.997969447216123,"21","VPS35"
"EIF4G1",4.48260953294496e-05,0.307539285350187,0.674,0.366,1,"21","EIF4G1"
"HLA-C.2",4.65974152588234e-05,-0.454836008117353,0.935,0.957,1,"21","HLA-C"
"RPL39",4.88355622973227e-05,0.419929440390739,0.609,0.374,1,"21","RPL39"
"PRKAR1A",5.15721609163765e-05,0.36540214706422,0.587,0.319,1,"21","PRKAR1A"
"MTDH",5.47918945610531e-05,0.37823572521215,0.804,0.505,1,"21","MTDH"
"HNRNPH1",5.74483219190605e-05,0.320322068372936,0.717,0.409,1,"21","HNRNPH1"
"LYST.8",5.79610788952876e-05,-0.538757327102978,0.326,0.65,1,"21","LYST"
"BTF3",5.88037404773312e-05,0.370942459829974,0.783,0.545,1,"21","BTF3"
"RPL6.1",5.90643857748518e-05,0.402190766697337,0.935,0.713,1,"21","RPL6"
"SNX3",6.23110958987755e-05,0.591361396398791,0.522,0.297,1,"21","SNX3"
"MYO1F.1",6.28605515898934e-05,-0.499306123151878,0.391,0.641,1,"21","MYO1F"
"KIF5B",6.89076901393584e-05,0.31512825016901,0.717,0.395,1,"21","KIF5B"
"LSP1",7.13526530929633e-05,0.357747363857072,0.804,0.513,1,"21","LSP1"
"ITM2B.2",7.24995516918369e-05,-0.501232589777775,0.5,0.728,1,"21","ITM2B"
"SLC25A3",7.42398776902304e-05,0.364038813100796,0.804,0.575,1,"21","SLC25A3"
"FAU",7.45008247684589e-05,0.42477197300242,0.913,0.713,1,"21","FAU"
"IL6R.3",8.35971740201624e-05,0.337226258598424,0.652,0.388,1,"21","IL6R"
"SERBP1",8.53206054878834e-05,0.376393012008644,0.63,0.369,1,"21","SERBP1"
"UTRN.9",9.8176825793353e-05,-0.54284897671517,0.239,0.512,1,"21","UTRN"
"ALDOA.3",0.000111546473742761,-0.46947826095326,0.435,0.69,1,"21","ALDOA"
"VIM.14",0.000114719321149927,0.526115207837972,0.957,0.909,1,"21","VIM"
"PTPRC.15",0.000128980763052925,-0.5022060639845,0.935,0.925,1,"21","PTPRC"
"RPL24",0.000136606239118791,0.331619379133318,0.848,0.566,1,"21","RPL24"
"EIF1",0.000138137729268857,-0.425375063974769,0.804,0.887,1,"21","EIF1"
"RSL1D1",0.000144511775526698,0.320322068372936,0.674,0.411,1,"21","RSL1D1"
"RPL30",0.000183518608461291,0.309097392979587,0.543,0.288,1,"21","RPL30"
"RNF213.5",0.000188055691269328,-0.591189412772279,0.435,0.631,1,"21","RNF213"
"RPS28.1",0.000203223201120786,0.386023209208867,0.717,0.499,1,"21","RPS28"
"TSPO.9",0.000230464741287497,-0.50231035331618,0.435,0.637,1,"21","TSPO"
"UBA52",0.000254226706184094,0.36514284609203,0.891,0.746,1,"21","UBA52"
"C10orf54.2",0.00026177585531247,-0.4875664108772,0.543,0.689,1,"21","C10orf54"
"RCSD1.2",0.000262153659655304,-0.442617919009353,0.304,0.556,1,"21","RCSD1"
"B2M.5",0.000262423194769675,-0.315702292399157,1,1,1,"21","B2M"
"FNBP1",0.000265732418776209,0.555620087351716,0.696,0.465,1,"21","FNBP1"
"PLEKHO1.1",0.000295815423376378,0.313454281453666,0.804,0.537,1,"21","PLEKHO1"
"RPL34",0.000300071323675383,0.430073639779825,0.935,0.782,1,"21","RPL34"
"RPLP2",0.00031912603597562,0.329371799980826,0.957,0.736,1,"21","RPLP2"
"HNRNPA1",0.000321861536483065,0.326400394510165,0.761,0.506,1,"21","HNRNPA1"
"WASF2.8",0.000350687561620148,-0.448533049855061,0.304,0.534,1,"21","WASF2"
"ARRB2.3",0.000393190108845104,-0.428091733736536,0.391,0.602,1,"21","ARRB2"
"FYB.4",0.000422234178383211,-0.488915813250122,0.435,0.63,1,"21","FYB"
"APLP2.14",0.000425365437687695,-0.52860410195177,0.783,0.839,1,"21","APLP2"
"BCAS4.6",0.000430243566704339,0.328841199779258,0.826,0.55,1,"21","BCAS4"
"EIF4B",0.000493839710341115,0.347901964428192,0.804,0.594,1,"21","EIF4B"
"ARHGEF6",0.000521706645234027,0.290876529510311,0.522,0.291,1,"21","ARHGEF6"
"SET",0.000578153393030675,0.329010807164777,0.609,0.388,1,"21","SET"
